OBJECTID *;Shape *;CONCESIÓN;ID JD;CUENTA;CENSO REALIZADO;LEVANTAMIENTO;TERRITORIO;Mpo;FECHA Y HORA;CÓDIGO LUMINARIA;LATITUD;LONGITUD;TIPO DE VÍA;NOMBRE DE VÍA;DUPLICADOR;NÚMERO DE PUERTA;BARRIO;ID;MT;CT;TIPO USO;POTENCIA KVA;VOLTAJE KV;Tecnología;Potencia;MERCURIO - 30W;MERCURIO - 40W;MERCURIO - 45w;MERCURIO - 90W;MERCURIO - 100W;MERCURIO - 125  W;MERCURIO - 160W;MERCURIO - 250 W;MERCURIO - 400 W;MERCURIO - 500W;MERCURIO - 1000 W;SODIO - 35W;SODIO - 40W;SODIO - 50W;SODIO - 70 W;SODIO - 100W;SODIO - 150  W;SODIO - 200 W;SODIO - 250 W;SODIO - 400  W;SODIO - 500W;SODIO - 1000W;HALÓGENA - 70W;HALÓGENA - 150W;HALÓGENA - 250W;HALÓGENA - 400W;HALÓGENA - 500  W;HALÓGENA - 1000 W;HALÓGENA - 1500 W;MIXTA - 12 W;MIXTA - 60W;MIXTA - 160  W;MIXTA - 250 W;MIXTA - 400 W;MIXTA - 500W;INCANDESCENTE - 70W;INCANDESCENTE - 100  W;INCANDESCENTE - 150  W;INCANDESCENTE - 200 W;INCANDESCENTE - 300 W;INCANDESCENTE - 400W;METAL HALIDE - 70W;METAL HALIDE - 150W;METAL HALIDE - 175W;METAL HALIDE - 250W;METAL HALIDE - 400 W;METAL HALIDE - 1000 W;METAL HALIDE - 1500W;LEDs - 3 W;LEDs - 5 w;LEDs - 6,3 w;LEDs - 9W;LEDs - 10 W;LEDs - 12 W;LEDs - 15 W;LEDs - 17 W;LEDs - 20 W;LEDs - 24W;LEDs - 30 W;LEDs - 32W;LEDs - 35W;LEDs - 36W;LEDs - 38W;LEDs - 40W;LEDs - 42w;LEDs - 45w;LEDs - 46w;LEDs - 48W;LEDs - 50 W;LEDs - 53W;LEDs - 55 W;LEDs - 60 W;LEDs - 65W;LEDs - 70W;LEDs - 72W;LEDs - 73W;LEDs - 74W;LEDs - 75w;LEDs - 80W;LEDs - 82w;LEDs - 90 W;LEDs - 92w;LEDs - 96W;LEDs - 100W;LEDs - 102W;LEDs - 104W;LEDs - 105w;LEDs - 108W;LEDs - 110W;LEDs - 120 W;LEDs - 125W;LEDs - 130w;LEDs - 133W;LEDs - 136W;LEDs - 140w;LEDs - 144w;LEDs - 150W;LEDs - 154W;LEDs - 158W;LEDs - 160W;LEDs - 169w;LEDs - 175w;LEDs - 180W;LEDs - 200W;LEDs - 210W;LEDs - 240W;LEDs - 250W;LEDs - 300W;LEDs - 400W;LEDs - 450W;LEDs - 475W;LEDs - 480 W;LEDs - 500W;LEDs - 1000W;BOMBILLOS AHORRADORES - 6W;BOMBILLOS AHORRADORES - 8W;BOMBILLOS AHORRADORES - 9W;BOMBILLOS AHORRADORES - 10 W;BOMBILLOS AHORRADORES - 12W;BOMBILLOS AHORRADORES - 15W;BOMBILLOS AHORRADORES - 18W;BOMBILLOS AHORRADORES - 20W;BOMBILLOS AHORRADORES - 25w;BOMBILLOS AHORRADORES - 30W;BOMBILLOS AHORRADORES - 35W;BOMBILLOS AHORRADORES - 36W;BOMBILLOS AHORRADORES - 40W;BOMBILLOS AHORRADORES - 50W;BOMBILLOS AHORRADORES - 60W;BOMBILLOS AHORRADORES - 70W;BOMBILLOS AHORRADORES - 73W;BOMBILLOS AHORRADORES - 90W;BOMBILLOS AHORRADORES - 100W;BOMBILLOS AHORRADORES - 125W;BOMBILLOS AHORRADORES - 150W;BOMBILLOS AHORRADORES - 160W;BOMBILLOS AHORRADORES - 200w;BOMBILLOS AHORRADORES - 250W;FLUORESCENTE - 38W;FLUORESCENTE - 60W;FLUORESCENTE - 150W;FLUORESCENTE - 160W;FLUORESCENTE - 250W;FLUORESCENTE - 400W;FLUORESCENTE - 500W;OTROS - 15W;OTROS - 20W;OTROS - 35W;OTROS - 40W;OTROS - 50W;OTROS - 60W;OTROS - 150W;OTROS - 160W;TOTAL POTENCIA (kW);TOTAL POTENCIA PÉRDIDAS(kW);TOTAL POTENCIA CON PÉRDIDAS(kW);SUBTOTAL;FUNCIONAMIENTO DE LA LUMINARIA;SISTEMA DE ENCENDIDO;POSICIÓN;ZONA;TIPO DE MERCADO;CARÁCTER;ESTADO;INFRAESTRUCTURA;OBSERVACIONES;DIRECCIÓN;ID.1;Municipio;NEAR_FID;NEAR_DIST;POINT_X;POINT_Y
1;Point;K-YENA;1;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-06-21T08:35:19;41836;10.954.003;-74.805.239;CL;52;10B;<Null>;LA SIERRA;65205053;A23918;A003978;<Null>;50.0;<Null>;LEDs - 120 W;120 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.12;0.0;0.12;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;127401;8.995.289;-74.805.239;10.954.003
2;Point;K-YENA;2;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-06-18T09:36:14;55186;10.953.557;-74.804.514;CL;52;CR;<Null>;LA SIERRA;65900732;P2901;A112776;<Null>;25.0;13.8;LEDs - 35W;35 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.035;0.0;0.035;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;125836;5.068.971;-74.804.514;10.953.557
3;Point;K-YENA;3;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-11T16:20:05;59681;10.971.821;-74.797.135;CR;26B;53C;<Null>;CIUDADELA DE LA SALUD;65206927;A03019;A003585;<Null>;75.0;7.6;LEDs - 70W;70 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.07;0.0;0.07;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;36333;1.062.482;-74.797.135;10.971.821
4;Point;K-YENA;4;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-11T16:20:05;NT;10.971.715;-74.796.926;CR;26B;53C;<Null>;CIUDADELA DE LA SALUD;65206927;A03019;A003585;<Null>;75.0;7.6;LEDs - 120 W;120 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.12;0.0;0.12;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;36454;25.413.774;-74.796.926;10.971.715
5;Point;K-YENA;5;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-11T16:20:05;NT;10.971.715;-74.796.926;CR;26B;53C;<Null>;CIUDADELA DE LA SALUD;65206927;A03019;A003585;<Null>;75.0;7.6;LEDs - 70W;70 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.07;0.0;0.07;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;36454;25.413.774;-74.796.926;10.971.715
6;Point;K-YENA;6;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-11T16:20:05;44684;10.967.284;-74.796.839;CL;52;22;<Null>;SAN ISIDRO;65772406;A23731;A001604;<Null>;50.0;13.8;LEDs - 120 W;120 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.12;0.0;0.12;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;20017;2.334.861;-74.796.839;10.967.284
7;Point;K-YENA;7;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-09T17:06:09;SC/NV;10.971.411;-74.796.673;CR;26B;53C;<Null>;CIUDADELA DE LA SALUD;65206927;A03019;A003585;<Null>;75.0;7.6;LEDs - 500W;500 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.5;0.0;0.5;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;1043;1.398.865;-74.796.673;10.971.411
8;Point;K-YENA;8;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-09T17:06:09;44683;10.967.636;-74.796.655;CL;52;22;<Null>;SAN ISIDRO;65772406;A23731;A001604;<Null>;50.0;13.8;LEDs - 70W;70 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.07;0.0;0.07;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;124635;1.769.045;-74.796.655;10.967.636
9;Point;K-YENA;9;4900005;Air-e;CIVEL;Atco Norte;Barranquilla;2021-08-09T17:06:09;44686;10.967.636;-74.796.655;CL;52;22;<Null>;SAN ISIDRO;65772406;A23731;A001604;<Null>;50.0;13.8;LEDs - 70W;70 W;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;1;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;0.07;0.0;0.07;1;N;FC;<Null>;Urbano;M;<Null>;<Null>;<Null>;<Null>;<Null>;<Null>;Barranquilla;124635;1.769.045;-74.796.655;10.967.636
